Mine ID,Mine Name,District,State,Mine Type,Date / Month,Production Target (Tonnes),Actual Production (Tonnes),Equipment Availability (%),Equipment Downtime (Hours),Rainfall (mm),Blasting Delay (Days),Working Days
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jun-2022,31300,28010,95.5,28,130.6,1,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jul-2022,31200,25170,88.7,65,399.6,3,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Aug-2022,33600,28570,85.8,85,216.3,2,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Sep-2022,30700,28150,96.0,24,196.8,1,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Oct-2022,33400,31190,97.3,16,57.6,2,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Nov-2022,32100,31590,96.8,19,19.6,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Dec-2022,32900,30590,97.0,19,6.2,1,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jan-2023,30900,27310,87.3,76,4.8,1,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Feb-2023,32100,29990,92.3,46,4.9,1,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Mar-2023,31400,30580,97.6,15,9.4,0,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Apr-2023,33400,33240,95.4,29,13.4,0,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,May-2023,28800,27170,95.8,24,18.3,0,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jun-2023,32100,29300,93.4,38,198.2,1,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jul-2023,32400,26670,91.3,52,272.6,2,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Aug-2023,31700,26350,92.5,43,425.5,2,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Sep-2023,31500,28010,92.0,46,140.0,1,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Oct-2023,32600,28960,92.6,46,64.9,1,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Nov-2023,31800,29450,96.2,22,18.7,1,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Dec-2023,31300,31040,96.5,22,1.8,0,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jan-2024,30700,32260,98.5,8,7.9,0,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Feb-2024,31400,32160,95.5,27,3.9,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Mar-2024,32400,29760,91.5,51,10.5,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Apr-2024,34800,33730,93.3,42,10.2,0,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,May-2024,30500,30980,94.6,31,18.3,0,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jun-2024,31500,28210,96.9,18,183.1,1,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jul-2024,31400,26240,92.3,46,302.9,2,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Aug-2024,33300,31020,97.0,17,251.3,2,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Sep-2024,32800,28310,95.2,29,222.0,4,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Oct-2024,32100,29910,90.0,60,53.4,1,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Nov-2024,32700,30710,96.4,21,14.2,0,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Dec-2024,31700,30960,94.3,34,4.7,1,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jan-2025,33100,31400,91.7,52,6.4,0,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Feb-2025,32200,30500,94.0,36,3.4,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Mar-2025,32600,31050,86.5,81,11.8,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Apr-2025,33000,31890,91.0,54,13.1,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,May-2025,33100,30880,90.6,54,13.8,0,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jun-2025,30500,26640,88.8,70,194.5,0,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Jul-2025,30100,24770,95.0,31,246.0,5,26
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Aug-2025,34200,29820,92.7,44,279.0,3,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Sep-2025,33500,29720,92.8,43,145.6,1,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Oct-2025,34000,31060,87.2,74,75.1,2,24
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Nov-2025,32000,29790,91.7,50,19.9,0,25
MOIL_DON_05,Dongri Buzurg Mine,Bhandara,Maharashtra,Opencast,Dec-2025,30500,28230,96.7,20,4.8,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jan-2022,18100,16410,88.7,68,9.2,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Feb-2022,17700,17330,88.5,69,6.4,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Mar-2022,17600,17520,98.5,9,11.9,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Apr-2022,18400,16560,97.5,15,10.4,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,May-2022,15900,15590,92.8,45,17.3,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jun-2022,18600,16870,94.4,32,228.7,2,24
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jul-2022,17400,16700,95.4,29,261.6,2,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Aug-2022,16300,14190,92.0,48,378.5,3,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Sep-2022,18500,17030,94.9,32,174.1,1,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Oct-2022,18600,17000,94.6,34,34.3,1,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Nov-2022,17400,16490,96.2,23,13.8,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Dec-2022,17300,17070,94.0,36,5.1,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jan-2023,17900,17380,97.7,14,6.3,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Feb-2023,16300,16660,93.3,40,3.7,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Mar-2023,17500,17460,96.6,21,9.9,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Apr-2023,18100,17100,94.2,35,16.9,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,May-2023,18200,17300,95.3,28,17.9,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jun-2023,18200,17510,95.5,27,142.1,2,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jul-2023,16700,15140,93.2,41,357.1,4,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Aug-2023,18000,15480,92.8,43,376.1,3,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Sep-2023,17800,16500,96.0,25,190.5,1,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Oct-2023,19500,19660,94.8,30,36.7,0,24
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Nov-2023,18800,18360,97.6,15,20.4,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Dec-2023,18400,17410,94.7,32,5.4,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jan-2024,19300,17750,96.0,25,8.7,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Feb-2024,18900,18060,97.2,17,5.0,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Mar-2024,17600,16190,96.5,20,9.0,0,24
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Apr-2024,18700,18050,94.0,36,10.7,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,May-2024,18900,18740,96.0,24,13.0,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jun-2024,18100,16120,96.8,19,259.8,3,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jul-2024,18500,17190,97.2,17,396.7,3,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Aug-2024,17900,15650,90.5,57,234.5,3,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Sep-2024,17900,17370,95.2,30,129.9,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Oct-2024,18500,18690,97.3,17,57.7,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Nov-2024,18200,17950,97.3,17,12.6,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Dec-2024,18600,17730,97.3,16,3.0,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jan-2025,18300,17670,92.8,45,9.8,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Feb-2025,18100,17680,97.2,17,6.5,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Mar-2025,18500,17930,98.5,9,16.7,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Apr-2025,17900,17520,89.7,62,14.9,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,May-2025,17300,15410,95.7,26,18.1,1,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jun-2025,18000,16400,96.0,24,249.2,3,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Jul-2025,17800,16140,93.0,42,164.2,0,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Aug-2025,17800,16760,93.3,40,251.7,2,25
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Sep-2025,17400,16660,96.8,20,161.7,1,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Oct-2025,19400,18080,96.8,20,49.2,0,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Nov-2025,18600,17260,92.6,46,20.7,1,26
MOIL_CHK_06,Chikla Mine,Bhandara,Maharashtra,Underground,Dec-2025,17700,17090,89.2,62,5.2,0,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jan-2022,13500,12570,90.2,59,7.4,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Feb-2022,14100,14470,97.3,16,5.6,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Mar-2022,14100,13670,94.0,36,11.9,1,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Apr-2022,13400,12930,95.0,29,12.3,0,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,May-2022,12900,12830,92.7,44,21.3,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jun-2022,13300,11310,90.8,55,215.2,4,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jul-2022,13000,12150,98.2,11,281.1,4,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Aug-2022,13400,12090,97.0,18,278.2,3,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Sep-2022,14000,13820,97.6,14,163.1,1,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Oct-2022,14500,13740,97.7,14,70.2,1,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Nov-2022,14000,13420,95.2,29,10.7,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Dec-2022,14000,14090,95.5,26,4.5,1,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jan-2023,13900,13610,94.3,33,8.5,1,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Feb-2023,13900,13290,98.2,11,5.6,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Mar-2023,14900,15060,95.7,26,10.6,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Apr-2023,13900,14080,98.5,8,10.6,0,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,May-2023,13900,13780,94.3,34,28.5,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jun-2023,13700,11190,82.5,105,170.4,2,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jul-2023,14100,12970,95.5,28,490.4,2,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Aug-2023,14200,12370,90.7,58,307.7,3,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Sep-2023,14400,12480,93.7,38,139.2,1,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Oct-2023,14000,13320,93.9,38,53.6,2,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Nov-2023,14700,14740,95.5,27,14.2,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Dec-2023,14000,13760,92.0,50,4.5,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jan-2024,14600,14050,97.0,18,6.9,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Feb-2024,14500,14170,93.3,42,5.6,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Mar-2024,14400,14070,93.8,39,13.0,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Apr-2024,13900,13570,96.7,20,9.8,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,May-2024,14000,13590,96.3,23,20.7,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jun-2024,13100,11930,96.5,22,141.6,2,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jul-2024,13800,12120,97.8,13,393.8,5,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Aug-2024,14800,13760,98.5,4,208.6,3,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Sep-2024,13400,12030,91.1,51,203.2,3,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Oct-2024,14200,13020,95.2,29,43.6,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Nov-2024,13600,12400,92.2,47,15.1,1,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Dec-2024,14500,14080,96.5,20,3.9,0,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jan-2025,14600,14650,95.7,27,6.7,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Feb-2025,14100,13920,98.5,6,4.3,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Mar-2025,14300,13670,94.4,32,8.0,1,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Apr-2025,13700,13680,93.6,40,11.1,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,May-2025,12400,12170,98.1,12,18.1,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jun-2025,13700,12300,93.1,40,238.5,3,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Jul-2025,13800,12820,91.0,54,371.0,2,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Aug-2025,13500,13040,97.2,17,397.2,2,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Sep-2025,13500,13240,98.2,11,110.0,0,26
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Oct-2025,13900,13640,98.5,5,37.6,0,25
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Nov-2025,14300,13380,87.5,72,14.8,0,24
MOIL_GUM_07,Gumgaon Mine,Nagpur,Maharashtra,Underground,Dec-2025,14200,13920,93.4,41,5.0,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jan-2022,15600,15580,98.5,7,6.5,0,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Feb-2022,15100,14760,94.7,32,5.1,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Mar-2022,14800,14180,96.8,19,9.6,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Apr-2022,15000,14510,97.7,14,12.7,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,May-2022,15200,14510,94.2,35,24.4,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jun-2022,14500,13680,95.0,30,120.0,2,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jul-2022,14300,13010,94.6,34,326.8,3,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Aug-2022,14900,13890,94.8,31,282.3,3,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Sep-2022,14900,13810,92.7,42,117.6,2,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Oct-2022,14000,12200,87.3,73,55.8,1,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Nov-2022,15300,15130,95.2,30,12.8,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Dec-2022,16100,14850,92.7,42,4.8,0,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jan-2023,15000,14340,93.3,40,11.1,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Feb-2023,15500,15290,96.2,23,4.4,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Mar-2023,14500,13360,96.8,19,10.8,1,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Apr-2023,14600,13320,90.1,57,16.0,1,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,May-2023,15700,14430,94.0,36,15.3,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jun-2023,15000,14470,95.5,27,133.3,1,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jul-2023,15300,13990,96.5,21,563.9,4,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Aug-2023,14900,14160,94.9,32,381.4,2,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Sep-2023,14700,14280,95.3,28,126.4,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Oct-2023,13400,12850,94.1,37,52.5,1,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Nov-2023,14400,14420,95.0,31,16.6,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Dec-2023,15200,14910,96.5,20,4.4,0,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jan-2024,14400,14040,91.3,52,6.5,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Feb-2024,15700,15350,96.2,23,3.8,1,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Mar-2024,15900,15700,96.6,21,5.7,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Apr-2024,15300,14030,93.1,40,16.2,0,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,May-2024,15000,14410,94.9,32,13.7,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jun-2024,16100,14250,91.5,53,222.6,2,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jul-2024,15300,13410,91.8,49,377.4,3,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Aug-2024,15400,13820,95.8,25,345.2,3,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Sep-2024,15300,13220,92.5,45,207.8,5,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Oct-2024,14600,13660,94.6,34,47.0,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Nov-2024,14800,14800,97.1,18,13.2,1,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Dec-2024,15400,14210,88.3,70,6.4,1,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jan-2025,14600,14140,97.8,13,5.9,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Feb-2025,15900,15000,92.0,46,4.1,0,24
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Mar-2025,14900,14210,93.7,38,10.4,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Apr-2025,14200,13350,96.5,22,11.1,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,May-2025,15000,13930,97.3,17,17.0,0,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jun-2025,14400,14250,96.2,23,138.8,0,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Jul-2025,14200,12110,94.1,37,278.7,5,26
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Aug-2025,14800,13490,89.8,61,426.1,2,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Sep-2025,15600,14890,96.7,20,122.3,2,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Oct-2025,15200,14290,93.0,42,70.8,1,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Nov-2025,14800,14420,95.3,28,17.1,1,25
MOIL_KAN_08,Kandri Mine,Nagpur,Maharashtra,Underground,Dec-2025,14400,13190,95.7,27,3.9,1,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jan-2022,10800,10080,90.7,56,11.5,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Feb-2022,11100,10450,93.2,39,5.4,0,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Mar-2022,10600,10210,96.7,20,9.8,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Apr-2022,11100,10130,94.1,37,13.2,1,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,May-2022,11100,10830,92.5,45,21.9,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jun-2022,10900,10410,93.5,39,99.8,2,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jul-2022,11300,10630,92.2,47,226.2,3,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Aug-2022,10700,9610,98.2,11,272.9,3,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Sep-2022,11000,10050,89.0,66,149.0,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Oct-2022,10900,10120,97.2,16,56.8,2,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Nov-2022,11100,10460,97.0,18,10.9,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Dec-2022,10400,9480,92.3,48,4.2,1,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jan-2023,10400,10330,97.0,18,7.5,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Feb-2023,10900,10230,94.7,32,5.2,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Mar-2023,11200,11330,97.2,17,11.4,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Apr-2023,11400,11040,94.0,36,11.2,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,May-2023,10300,10240,96.3,22,11.8,1,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jun-2023,11900,10800,98.5,7,233.7,4,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jul-2023,10400,8970,91.2,53,367.9,2,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Aug-2023,11100,9980,96.5,21,343.6,3,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Sep-2023,11100,11380,94.5,33,157.3,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Oct-2023,10500,10410,92.7,44,36.3,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Nov-2023,11100,10160,91.7,52,14.8,0,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Dec-2023,10900,10350,92.3,48,4.9,0,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jan-2024,11400,10270,94.5,33,6.8,1,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Feb-2024,11300,11760,98.0,12,3.4,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Mar-2024,10900,10930,97.5,15,11.6,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Apr-2024,11300,10380,94.0,36,16.2,1,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,May-2024,11000,10650,93.2,41,24.3,0,25
